"FID","FID.1","mean","sd","skewness","kurtosis"
"586",586,0.602771390524273,0.0832334305033947,-0.699327815984911,0.401233684954994
"587",587,0.485895151212742,0.102111429038786,-0.22121059357356,-0.161422387621041
"588",588,0.676897613370617,0.076208903339673,-0.71256615156393,0.451641852098004
"589",589,0.673575345582539,0.06565697540677,-0.745492297710535,0.800095130572569
"590",590,0.68862159464573,0.0688209571979741,-0.907544028284107,1.39211518956321
"591",591,0.542840824062796,0.14799838390002,-0.46773195309256,-0.746131041436457
"592",592,0.635340800088764,0.110261270851926,-0.610605461299821,-0.0721247879663673
"593",593,0.504860929547621,0.150900333344766,-0.213070551169778,-0.956657650153049
"594",594,0.520478391383928,0.0918521714113859,-0.299636523312381,-0.362592057215702
"595",595,0.633219486641614,0.0799947200118103,-0.807494013156178,0.623455371037485
"596",596,0.450977289276409,0.0856768771353043,-0.190258340697504,-0.273674149667165
"597",597,0.51691875161682,0.0872762860962985,-0.342589948959588,-0.29593150096318
"598",598,0.554811938506273,0.0948858758703225,-0.302089253476919,-0.44481395303997
"599",599,0.533975673582579,0.107016509110401,-0.402641159471887,-0.312406772433183
"600",600,0.607673095348181,0.101043735977026,-0.710547584673451,0.197358367785638
"601",601,0.481072998536874,0.112102580571561,-0.186547669389902,-0.474954098961912
"602",602,0.489860887677066,0.110164392520435,-0.267354697987594,-0.459695682300556
"603",603,0.496614231833582,0.0918124367711007,-0.234355323359555,-0.207343815446197
"604",604,0.62789575642022,0.0965847506227634,-0.854852190396414,0.557655160611951
"605",605,0.447010704499364,0.105845923980374,0.00447491050007373,-0.589605173091185
"606",606,0.549458243146557,0.129873500684752,-0.355232429071407,-0.615789795209095
"607",607,0.575427081076769,0.123293208421767,-0.601077571733702,-0.249369016350486
"608",608,0.522466808530418,0.120636274308282,-0.370570961905658,-0.53033702904642
"609",609,0.663719979746694,0.0896809003591128,-0.961409928391822,1.05381918235935
"610",610,0.599055134690572,0.0861547714408847,-0.556976504511176,0.0128781409064831
"611",611,0.489104651577027,0.114567997308337,-0.204695847636954,-0.626105924386793
"612",612,0.418816122432827,0.110683204038972,-0.134969517655112,-0.355837974963353
"613",613,0.368624777482777,0.108604306929892,0.299440156510439,-0.585628657112053
"614",614,0.485875312436118,0.113148620190906,-0.299478006244797,-0.38386271215782
"615",615,0.476784986070596,0.125032799789954,-0.23117194530149,-0.669095940186554
"616",616,0.555395755534915,0.121121455188858,-0.422454136388737,-0.424254581394828
"617",617,0.621644536322287,0.102770501383783,-0.739588312777404,0.200667870214211
"618",618,0.699646998924311,0.0744568243123295,-0.914555225702066,1.13004009243896
"619",619,0.514036745217104,0.156559487231605,-0.151318596836724,-1.02767864874098
"620",620,0.594751629322655,0.0842387683978001,-0.360492793430274,-0.148190265708908
"621",621,0.595774668613357,0.078170195453991,-0.353273776443631,-0.0742613824200027
"622",622,0.514521441830326,0.0959955302139295,-0.269165798799411,-0.323043031020962
"623",623,0.705344206259972,0.0694861951774499,-0.702435510047122,0.771142480464895
"624",624,0.705220727770874,0.089486253126194,-0.949618573770062,0.485312567983013
"625",625,0.572107967325067,0.0881527787639059,-0.323255430489487,-0.235020344041956
"626",626,0.528488477422272,0.117282848701131,-0.26445001336569,-0.245259219407786
"627",627,0.667600257185522,0.0902269783751844,-1.03249098925251,1.31758346194475
"628",628,0.715711561993237,0.0797234839610766,-0.890650215553299,0.841574981663788
"629",629,0.691064833881672,0.101649692954652,-0.950255465883782,0.727005916086011
"630",630,0.612749622089824,0.103763206997129,-0.62618412799987,0.0772992914202764
"631",631,0.554631612216102,0.183453613397447,-0.533975386040209,-0.838740537404187
"632",632,0.757904583150421,0.0654343168829614,-1.23992512032123,2.0431208376671
"633",633,0.840671697346687,0.0363045723449906,-0.694670113906697,1.16182364936509
"634",634,0.625586961449107,0.0938602242255586,-0.742976846665737,0.545509797818005
"635",635,0.503613463014791,0.0957790952893909,-0.342290303678381,-0.439648203646277
"636",636,0.61297074778773,0.0868405570618006,-0.58143952652617,0.218852303244861
"637",637,0.648732734014929,0.0804804240758211,-0.828997479543019,0.894794740361251
"638",638,0.579426920305709,0.102594499167052,-0.520147450670292,0.289898736709592
"639",639,0.586458485263145,0.100126445862422,-0.400286521820155,-0.117181176532807
"640",640,0.559165204363831,0.084133948360514,-0.452284159039901,0.180370788712142
"641",641,0.586621487735148,0.0909192068828964,-0.423549892351003,-0.0615705443529588
"642",642,0.554514268617983,0.13676760272477,-0.360133548871586,-0.752749252934126
"643",643,0.617443865273209,0.0903332731527216,-0.492014049371959,0.0613542077275979
"644",644,0.599440693711163,0.0916423225018356,-0.559525835809774,0.0702298688662566
"645",645,0.558423739236445,0.123208182186665,-0.665459928594659,-0.0192580544457255
"646",646,0.591947117465892,0.114591204752388,-0.524807756804605,-0.194616030919452
"647",647,0.486654454034808,0.120244664565053,-0.237868878396981,-0.513727145620516
"648",648,0.711782101912021,0.0689568333988769,-1.0864182887835,1.57285423871347
"649",649,0.59160817142565,0.103085991562266,-0.774304349047577,0.464708429242859
"650",650,0.593274281726564,0.0979364306709424,-0.599502390492243,0.109299577601083
"651",651,0.628604770164468,0.0797991194586708,-0.62698938519547,0.094555572358836
"652",652,0.525674954047895,0.101462681082272,-0.391104974184232,-0.23864187189689
"653",653,0.527961007305301,0.134297962418615,-0.454728078878312,-0.74348977010236
"654",654,0.441776309029334,0.121971672530142,0.13155048713157,-0.73427410675786
"655",655,0.525207356973577,0.108164669426252,-0.313516412220618,-0.415174359928476
"656",656,0.538799841074324,0.0966661016513117,-0.315927458227754,-0.238969115952552
"657",657,0.60368957096779,0.0938705279158725,-0.582870726476576,0.048327125767285
"658",658,0.579177588991592,0.09028762386562,-0.485283301191469,0.0131509769748561
"659",659,0.414689858739026,0.0907384848212558,0.12765906998465,-0.510753140143801
"660",660,0.578222645370664,0.0864803143029537,-0.697272207021491,0.436013610760819
"661",661,0.643933915640475,0.112909677061065,-0.769326865058698,0.199603246819614
"662",662,0.670716777163698,0.0916297616183172,-1.00309994498339,1.17747399184014
"663",663,0.540098608816158,0.0973970127886613,-0.34662061775306,-0.272745356922679
"664",664,0.484496529142846,0.114629015387172,-0.228616748007524,-0.49163713675064
"665",665,0.330911362375454,0.092073575386493,0.115224484575417,-0.244422085745442
"666",666,0.406572041580815,0.0834924669723317,0.0397760760096636,-0.365332600777465
"667",667,0.548761244176852,0.112976998842608,-0.418831364676018,-0.390905236489751
"668",668,0.595586637189421,0.11267173233483,-0.709923703035693,0.0385548965401981
"669",669,0.54465967063933,0.119532756022325,-0.418583657181259,-0.471822135936426
"670",670,0.703545432501991,0.0737005279571249,-1.01238385184413,1.7113239566866
"671",671,0.582740225966062,0.0922746143642994,-0.543846348782714,-0.0305937182552638
"672",672,0.511219413517559,0.0920250407798985,-0.253941345892006,-0.291449050637302
"673",673,0.411114253356052,0.0972451428995794,0.1564777752172,-0.255401682358441
"674",674,0.473215646632467,0.0890411994545592,-0.16485602962259,-0.394209431634727
"675",675,0.416163299866239,0.128371117449771,0.129513611542797,-0.883717161274205
"676",676,0.690736887424324,0.0864334973443741,-0.88405568417041,0.643928776423652
"677",677,0.571498149010944,0.112155538411793,-0.482668754777806,-0.241022222504716
"678",678,0.589565143192852,0.100828222737182,-0.582581438756392,0.148471677132443
"679",679,0.620845735730336,0.0968253141971595,-0.962846060385743,0.826158705185539
"680",680,0.694486804222287,0.0748342799956821,-0.843009650043878,0.843662205861738
"681",681,0.510359979472734,0.145258123264037,-0.130410190179559,-0.994474435399955
"682",682,0.583844883030744,0.0890306629120558,-0.179324568969818,-0.67094845509199
"683",683,0.622088368098601,0.0714903220057419,-0.54622150999478,0.0747059641039352
"684",684,0.557644155794427,0.0903743231347675,-0.318635150580703,-0.273181075688578
"685",685,0.707763089809779,0.0635367896862086,-0.694574462380158,0.493018746172975
"686",686,0.708258601981259,0.0685532897247431,-0.65989913628984,0.353412376396599
"687",687,0.62600997319161,0.089118316899739,-0.813691041802582,0.615284983137796
"688",688,0.550616975426411,0.0902186063503964,-0.477551256497655,0.0585441419331314
"689",689,0.515722213558662,0.0866382837645938,-0.212850898293359,-0.205097716302178
"690",690,0.629738651206885,0.0717351874953298,-0.653122254230118,0.341926663314782
"691",691,0.588509372863379,0.112093887703096,-0.444837096811743,-0.307725239242794
"692",692,0.685987548059365,0.0982664910780623,-0.921420977713278,0.834209941611245
"693",693,0.567879797628233,0.166976879501175,-0.680833210017347,-0.593634594680074
"694",694,0.622887951712979,0.0826253900833872,-0.614424531758186,0.286328672714957
"695",695,0.70077934979802,0.0734630872416694,-0.899379713580095,0.84661042203882
"696",696,0.633459594877115,0.0948532529137326,-0.661830846450512,0.291282451233734
"697",697,0.582129528252803,0.0844024778751075,-0.445776198170704,-0.107112618281126
"698",698,0.658468494115581,0.0862751588766659,-0.821502488555869,0.478094902266326
"699",699,0.605280931994986,0.0988232288856642,-0.680516760661372,0.208545342615337
"700",700,0.670466873074337,0.110548029868407,-0.929436277194519,0.670545411892243
"701",701,0.734096071752167,0.0794934498308496,-0.928939208692095,0.956776031561358
"702",702,0.695096645643926,0.0720795092660939,-1.02842188542398,1.81478009694918
"703",703,0.701713568136469,0.086478507604022,-0.992083266234919,1.00604007507461
"704",704,0.555295374297102,0.132842218829457,-0.419498145426322,-0.6739797978755
"705",705,0.613638552135622,0.0761893049233884,-0.509607778575229,0.244464806127345
"706",706,0.592665213884737,0.0905758063777748,-0.409966260866173,-0.301915319679538
"707",707,0.680236140891987,0.0826774165535329,-0.744559473744896,0.625230409325401
"708",708,0.586003077208533,0.121681812796554,-0.422781286194343,-0.436861600547817
"709",709,0.586467555334248,0.114541935413687,-0.390567406827719,-0.417460634326433
"710",710,0.499096013462007,0.0801539253319045,-0.261411070550893,-0.213672689687842
"711",711,0.620371566193729,0.0933512160707783,-0.700872218727689,0.301833240219256
"712",712,0.532025161324602,0.0967645066756365,-0.260381222234207,-0.349641701418581
"713",713,0.652789944170594,0.0799492233586917,-0.720134290633726,0.551268288776512
"714",714,0.535114938796468,0.101814352787696,-0.528866670756742,0.076274480996168
"715",715,0.524433320018227,0.13777823987226,-0.453904887284346,-0.611074553462922
"716",716,0.593842508465021,0.108449715715354,-0.559255995499752,-0.188750518934529
"717",717,0.469985059113264,0.118306696314429,-0.250210711482091,-0.561533470363802
"718",718,0.610241225205699,0.0712674090848545,-0.461397958424135,0.185242090095137
"719",719,0.601370622610001,0.077362087506089,-0.635779908945275,0.482807427029141
"720",720,0.474075210438315,0.0984256317781072,0.0404197795407421,-0.482352011628983
"721",721,0.596335711983222,0.0885423103482449,-0.65445178516408,0.333958308900546
"722",722,0.672354246750848,0.0810712239719292,-0.675750909509919,0.720853594538255
"723",723,0.518860729140646,0.112764084891433,-0.312600922526008,-0.479307322761046
"724",724,0.509918604127451,0.114142530524722,-0.337771325750218,-0.432732971614462
"725",725,0.54476690264303,0.0968719701386635,-0.487204865659488,-0.204331023184245
"726",726,0.459978414432199,0.113796720133214,-0.0569980062134362,-0.659918544823373
"727",727,0.402801572792401,0.0851101385371832,-0.1922711013379,0.0496016159708335
"728",728,0.357121892011197,0.0833895417625108,0.345587073992545,0.193400158349787
"729",729,0.478674129063356,0.0834168472991924,-0.312361605698832,-0.0771407144280731
"730",730,0.497406011743614,0.112853302547714,-0.0986170875355247,-0.74608170964672
"731",731,0.542599250407665,0.116202208779307,-0.384391923823804,-0.6357558112245
"732",732,0.574352461263035,0.112248174707921,-0.458652062298762,-0.372680933256661
"733",733,0.598977916252317,0.0960348740974545,-0.209002849796722,-0.120784120474066
"734",734,0.576170183377247,0.0834464839780842,-0.634826573963168,0.263694387779956
"735",735,0.64979967660003,0.0845483015295462,-0.98499134151704,1.44095279467966
"736",736,0.515415502942282,0.102487778360557,-0.0741387458975882,-0.543746611386371
"737",737,0.399561124955455,0.120435308661589,0.259071595721044,-0.846677750904715
"738",738,0.637942222426699,0.0970848449942663,-0.680123577263837,0.117433385802941
"739",739,0.506240757082948,0.100480159652309,-0.197431995192634,-0.465780990615332
"740",740,0.610020644023647,0.112353061455944,-0.64181601287668,-0.0566754164610237
"741",741,0.656638788726617,0.0775089664506187,-0.61381040291393,0.309027985289589
"742",742,0.67307743698316,0.0760852810023446,-0.532217305462155,0.135728948686154
"743",743,0.528355709462129,0.132371289859445,-0.257152592875327,-1.00122182953823
"744",744,0.615983411891452,0.0926320389544357,-0.524647265657965,0.291984310239177
"745",745,0.716236320019414,0.055473430832307,-0.611771985149571,0.332100207939151
"746",746,0.582094275060009,0.0978499515365198,-0.177254400785009,-0.465526043530728
"747",747,0.797476958029191,0.0464186926747616,-1.08604403371852,2.07429182263679
"748",748,0.574588972608315,0.0893517730895821,-0.437840892922639,-0.0410941505997995
"749",749,0.544482320704722,0.0842703189796289,-0.394435307978509,-0.0122708850273567
"750",750,0.568155655580109,0.0950074499250736,-0.263874020469651,-0.279905903560985
"751",751,0.553883769995244,0.0921881345838183,-0.515921712684001,-0.0111545280759193
"752",752,0.59646065423642,0.0852253535287194,-0.609440298664137,0.445927659003478
"753",753,0.666312545162609,0.100852293285202,-1.24713644537079,1.72032098077787
"754",754,0.548362891454889,0.106493437895979,-0.646970540247353,0.196537096456753
"755",755,0.516391721345285,0.136511303678065,-0.41566736264999,-0.569958490147429
"756",756,0.650536581716244,0.0695597305146837,-0.719964627254935,0.56875103194192
"757",757,0.618404376467795,0.0876914472307051,-0.570606627552104,0.15495642883198
"758",758,0.664792513574325,0.096383339477104,-0.694280578162372,0.542846764018512
"759",759,0.562285819191828,0.10472417751067,-0.394505387737055,-0.407452029231198
"760",760,0.556197949054887,0.110119904040018,-0.148408090401257,-0.465141840971006
"761",761,0.491543924009149,0.108266770798691,-0.171560984212115,-0.416519502976247
"762",762,0.639788501608942,0.11587243891458,-0.659548919976307,-0.0929156838887195
"763",763,0.553294795518972,0.126834794297379,-0.52205708850799,-0.250311522922125
"764",764,0.616359098076023,0.0919668994409044,-0.573164108818799,0.110387809707702
"765",765,0.601288707509729,0.0876666384155383,-0.668650405319526,0.369207661008936
"766",766,0.539452857191935,0.127309721579597,-0.233368382443064,-0.784674144931718
"767",767,0.671996593780888,0.0758624945253008,-0.841415540892587,0.585172012497725
"768",768,0.686921871334799,0.073973713102248,-0.905061445968905,1.12316042731612
"769",769,0.593674188922811,0.0889221844782703,-0.692926208984847,0.759644604445895
"770",770,0.550876899655135,0.107495319833152,-0.344527116388006,-0.414778769561764
"771",771,0.579441944606996,0.122067043592129,-0.45965605664874,-0.458340398536957
"772",772,0.688338401053499,0.0838782041941353,-0.806702747981187,0.627002918182832
"773",773,0.619241312728333,0.0916081405800834,-0.778489424798053,0.635148049369177
"774",774,0.476327256792893,0.0947646141948068,-0.12313129817845,-0.412213680970022
"775",775,0.552926752639135,0.0907386077791555,-0.452400390768563,-0.0832656431050807
"776",776,0.727992616740885,0.075339996400462,-1.00511069879278,1.41934038603849
"777",777,0.520831455339371,0.149643576404616,-0.317063614582214,-0.966516064177946
"778",778,0.656863212952859,0.0884405628748693,-0.693480644717921,0.373977896585644
"779",779,0.529286823506566,0.113749114337321,-0.455555018099761,-0.411946724465206
"780",780,0.515826272228081,0.0961714080067647,-0.507551360121949,0.0477422665823557
"781",781,0.478461199545409,0.101955382333135,-0.229037219119395,-0.336157006047618
"782",782,0.541462464693696,0.0795971778044259,-0.377070645384696,-0.154057031767608
"783",783,0.4594260713683,0.0972973206837247,-0.14832473234023,-0.603211522294566
"784",784,0.472254913473001,0.0889014556787696,-0.213258394687068,-0.338369176188233
"785",785,0.488545400738748,0.099154987063228,-0.273210013037954,-0.441078014310478
"786",786,0.542226383857501,0.104506426299171,-0.494569455607023,-0.0988129075929911
"787",787,0.538477363319974,0.105530685764497,-0.360650238942625,-0.225357782683175
"788",788,0.494300920483707,0.115893545152616,-0.123695306577284,-0.591627294290836
"789",789,0.480852395226911,0.0947138135028802,-0.259416579394694,-0.311366876920026
"790",790,0.38050278409375,0.0785088003959473,-0.0172498506512489,-0.32291205150337
"791",791,0.483419283580752,0.101474987917529,-0.0971419870359204,-0.576151713316437
"792",792,0.455481008653991,0.10302557909277,-0.0248833737538495,-0.44909426202893
"793",793,0.704501129020113,0.0655420675254415,-0.731732507265775,0.740321643202765
"794",794,0.572332360608654,0.0935984769364539,-0.546899031034831,0.104037789239538
"795",795,0.597563274717269,0.0856442320506565,-0.546591415331972,-0.0181521562762339
"796",796,0.590465991663262,0.0767047962112455,-0.484988117311951,0.0253838345009365
"797",797,0.572144468274656,0.0960041741711837,-0.632536961276569,0.102097129908487
"798",798,0.523233317102626,0.0848177959754287,-0.101024085593455,-0.524552446618481
"799",799,0.426271221942559,0.132246903902078,-0.0228020134924998,-1.01190845107876
"800",800,0.51482789621248,0.103254202556782,-0.385436259743414,-0.245057391506896
"801",801,0.5764133775566,0.133674420904336,-0.416619801827573,-0.743225097276385
"802",802,0.556056726887152,0.109923313947027,-0.452354990275583,-0.210351300187107
"803",803,0.626194591749059,0.101427890752379,-0.659766300673321,-0.118884607643653
"804",804,0.763642647077937,0.0494247597486292,-1.07589218329355,2.22936050553303
"805",805,0.526446080295527,0.151247314527052,-0.139163020672712,-1.13557724968939
"806",806,0.612996542282115,0.0913971921071684,-0.390027633672244,-0.409371037018976
"807",807,0.521425208374756,0.0931844723945344,-0.168015810943933,-0.639842830221505
"808",808,0.470467152400326,0.100826380890522,0.33396262399595,-0.435809811346317
"809",809,0.49982291812708,0.0811289121746026,-0.130498980450014,-0.282452370171808
"810",810,0.673202068478392,0.0735135942825082,-0.590437779048968,0.127405256793699
"811",811,0.634655061498038,0.0750806724752204,-0.9143883011139,1.09590502994805
"812",812,0.641099091586919,0.0782977127828073,-0.663712686685893,0.394359158425923
"813",813,0.691494973021694,0.0819537401432907,-0.9585515057308,0.940722803261949
"814",814,0.658416768267235,0.0670181599960304,-0.75101304846631,0.80063848114262
"815",815,0.729889702703737,0.067138260039702,-0.589047062470068,0.168363298858225
"816",816,0.473229775879413,0.124542851677821,-0.130361609761226,-0.677263777649137
"817",817,0.50175493600145,0.140001398083491,-0.33217356444546,-0.663987454150789
"818",818,0.604246189353345,0.111082858385845,-0.56174522070691,-0.023628754582758
"819",819,0.640683520815152,0.0824846975572961,-0.625947503482429,0.215962837263198
"820",820,0.678888222910767,0.0842171775084675,-0.811889278481664,0.318690545043985
"821",821,0.530753491867383,0.0990001891375987,-0.498567224257135,-0.0153718435045658
"822",822,0.537735139871073,0.0924519878327472,-0.278976807987632,-0.469566583588489
"823",823,0.633393728608712,0.0870050960895221,-0.529391746107778,-0.00194424182090813
"824",824,0.588737664944446,0.101417695411734,-0.509696160553588,0.0739791452818257
"825",825,0.640933482158304,0.0914111508743185,-0.830910651814061,0.806008017803161
"826",826,0.587332859784435,0.0999364454773797,-0.428055427615192,-0.146057238121723
"827",827,0.5660259358828,0.100289236966445,-0.437871998701298,-0.127851167631902
"828",828,0.519495798222272,0.115765838502629,-0.378813501178906,-0.282904938549581
"829",829,0.713591172328097,0.0565949736581979,-0.984731711949786,1.82460481828333
"830",830,0.685471363064255,0.0698223334096708,-0.730986659402008,0.732883002323123
"831",831,0.665165933680433,0.0760508730122154,-0.666360402361458,0.676810825003461
"832",832,0.648374758915305,0.0968039849307342,-0.714125851662736,0.531982490557581
"833",833,0.667704575829396,0.0876583766589012,-0.639183858188965,0.101023682973373
"834",834,0.691496693608379,0.0648179272135844,-0.727344526948908,0.479721972368924
"835",835,0.658448047123895,0.0782071712894881,-0.545925614932546,0.0602075435052991
"836",836,0.724552926066189,0.0690919766531461,-0.954843509539731,1.28129081015377
"837",837,0.633971341163577,0.0918210216088161,-0.712600031706438,0.335048096773967
"838",838,0.680951304051079,0.0831821925165114,-0.91115597653263,0.802796056245147
"839",839,0.479693420987797,0.171386313326179,-0.227232407908168,-1.20187788940676
"840",840,0.498382146697961,0.118138936442874,-0.15825386251218,-0.421582512903329
"841",841,0.404837531402944,0.140692089281234,0.272940639370437,-0.793300874025789
"842",842,0.541098520985245,0.121620767612125,-0.341057832152162,-0.568915847443882
"843",843,0.544942166740043,0.0921726043995647,-0.435199084362167,-0.0128413791587478
"844",844,0.632180378725634,0.0863407888916373,-0.754790890909529,0.529187210580649
"845",845,0.406951850559353,0.0947463355033705,0.0993723671465416,-0.516145676037758
"846",846,0.49711117938286,0.0937769783049176,-0.360949820150469,-0.273532853010395
"847",847,0.489536274716219,0.112405876474134,-0.15516950121972,-0.6428282255096
"848",848,0.493543711842277,0.122924151636053,-0.251669759253469,-0.785369202631601
"849",849,0.46056900926307,0.0959108501469832,-0.114097230592721,-0.514403229619842
"850",850,0.457714008566064,0.118484857918638,-0.0409684559323433,-0.655854905813869
"851",851,0.665983866449927,0.077491107910738,-0.679761049492591,0.472654354165381
"852",852,0.565513937894166,0.0965661360169357,-0.349295496519338,-0.537279316541834
"853",853,0.447966528510835,0.100805712873503,0.0870753383073426,-0.65953464784328
"854",854,0.577207615785031,0.112225210920186,-0.541478690598031,-0.110270097757666
"855",855,0.610959873006214,0.105470684190855,-0.603370855885187,0.0938574879522092
"856",856,0.492590535054522,0.123228739586284,-0.292737817244575,-0.718274155095358
"857",857,0.466298440128878,0.110326621232201,-0.166251360060842,-0.274230336648541
"858",858,0.576334979600538,0.0778003994254599,-0.407946050359417,0.127354061248165
"859",859,0.49012000786073,0.0895129285690287,-0.0677063202114469,-0.210120940220774
"860",860,0.473143290588395,0.102055462941614,-0.0018626163575806,-0.532777118978243
"861",861,0.431251771979437,0.141512420853602,-0.102204496530361,-0.961667882465139
"862",862,0.53588634035173,0.103250793970588,-0.261853913504337,-0.136972470631292
"863",863,0.524813427614501,0.101791391643652,-0.256782222586756,-0.407516060966975
"864",864,0.627873429849464,0.119709870650715,-0.584829138420573,-0.443041836199151
"865",865,0.59568434697555,0.0854452381328003,-0.435415886942404,-0.0664463674271216
"866",866,0.605158114047456,0.0748275296685687,-0.497855228234133,0.158147060707006
"867",867,0.575100273271235,0.155155645435904,-0.323019227399336,-1.12382824191036
"868",868,0.624936810160798,0.112411237546109,-0.900375866157631,0.642027088818257
"869",869,0.6053836854514,0.0763984089288304,-0.481236372502849,0.110518037296071
"870",870,0.547801369502578,0.0912989725369154,-0.557812261200273,0.10010619091566
"871",871,0.720926434204511,0.0548531065611164,-0.784492246848257,0.733356559620332
"872",872,0.698121255474294,0.0775061160786436,-1.04122947522548,1.40476286528254
"873",873,0.63796373998615,0.0800456225176815,-0.80634369252286,0.531774483139225
"874",874,0.628588735639701,0.088048914138319,-0.637249240888718,0.209959106976133
"875",875,0.684215882638688,0.0746939591450281,-0.729644738254869,0.421805026776787
"876",876,0.553744294194679,0.100955189019631,-0.492942111152015,-0.084844564393741
"877",877,0.703477657509371,0.0748381625683324,-0.814704955212741,0.865996616048065
"878",878,0.709873441803452,0.0822714631017835,-0.918650560514603,0.933694859399694
"879",879,0.511334288253719,0.153220960360611,-0.370989602122465,-0.85478039747099
"880",880,0.743632270862263,0.0663694237032743,-1.20389604226812,1.95584037940516
"881",881,0.732663630284544,0.069641904186378,-1.18352762112568,1.9041221091844
"882",882,0.50152294351197,0.0866826291894296,-0.141512329496844,-0.337231647718333
"883",883,0.53638165626685,0.0979829288135415,-0.257827203712643,-0.537846306010238
"884",884,0.511097870762079,0.103220703447385,-0.196090510955989,-0.565257024825913
"885",885,0.533296929101559,0.0912901959913043,-0.446076960511864,-0.265440399192588
"886",886,0.560592837770689,0.109171892220908,-0.325881019179556,-0.572073244602306
"887",887,0.536287527255038,0.0928071941404257,-0.336550436250476,-0.265060264892305
"888",888,0.545925788920627,0.0984011044895536,-0.382204236256045,-0.447484513494541
"889",889,0.514985041273836,0.0997940174987984,-0.194383980095646,-0.32275466641455
"890",890,0.513810147860299,0.119240849942957,-0.254628163485616,-0.694671652905339
"891",891,0.543233117274508,0.092681175217765,-0.299197416735039,-0.454918068882369
"892",892,0.576125208950247,0.0894888091264087,-0.488774542135203,0.0683106868165937
"893",893,0.597020466093628,0.0865478361390496,-0.494198185216661,0.00397325121499925
"894",894,0.613181604395614,0.115840042811332,-0.608762740378603,-0.110943752097145
"895",895,0.585728769947642,0.114826237489686,-0.490610768667846,-0.0923059245698434
"896",896,0.57871408666213,0.108908329309426,-0.326938572613751,-0.376456495398156
"897",897,0.630646818427458,0.0905486088646075,-0.621823016208395,0.147259394967404
"898",898,0.650726023662084,0.0810787210464096,-0.647060898510562,0.294167258480635
"899",899,0.446795159655514,0.101996947849506,0.133009742540802,-0.425432733677636
"900",900,0.567827438843628,0.0885620050003251,-0.295678126218399,-0.241335916589704
"901",901,0.520659050150924,0.159914636611772,-0.400574032510628,-0.851618039832824
"902",902,0.590982280523258,0.120364587150948,-0.378965751940163,-0.515803305699384
"903",903,0.481516069336673,0.125139615861929,-0.256951501960322,-0.797910802637819
"904",904,0.55929498105835,0.0891133791758968,-0.634344564245986,0.184188793543191
"905",905,0.569562808197658,0.0850358418313709,-0.666813026032757,0.317454989234855
"906",906,0.610358346489376,0.0764950682389634,-0.6757050507615,0.400111766764684
"907",907,0.518458688893146,0.0953150015527108,-0.377416867102143,-0.163868224245916
"908",908,0.530931222068368,0.0963244184181962,-0.524102471980438,-0.133724524941007
"909",909,0.726282999634368,0.0847472584749717,-0.879529911926517,0.947209185712723
"910",910,0.594216335675658,0.104436329234506,-0.534510776717565,-0.231300658138267
"911",911,0.486984689284575,0.128867608396158,-0.247723676422638,-0.689363505451898
"912",912,0.47427620339342,0.117476531399011,-0.0217669481303298,-0.65051363811879
"913",913,0.528255235957329,0.0980453038700102,-0.240630148922777,-0.238393266723288
"914",914,0.60155094685499,0.0968319877140577,-0.52083638756449,-0.205279340805382
"915",915,0.475902335993169,0.117435157852115,-0.0976709334396747,-0.828980212351957
"916",916,0.572226425760081,0.112853543025474,-0.512685784133328,-0.180753714783712
"917",917,0.485073021732484,0.122871645909132,-0.183847911406334,-0.662755731814775
"918",918,0.562535198840437,0.116612650483518,-0.480020336126007,-0.442146289405263
"919",919,0.554443114008531,0.0896906109652932,-0.350026470156106,-0.2507377729887
"920",920,0.637356459921044,0.0859023596764993,-0.676298190167449,0.310535150479185
"921",921,0.509658880353574,0.0986534556926236,-0.164820707467545,-0.362677360750737
"922",922,0.598137126446449,0.121567067116406,-0.400027483999729,-0.56125382179082
"923",923,0.494533217765484,0.155619301065835,-0.245208488045894,-1.0530751562178
"924",924,0.633464578222432,0.0948792648253429,-0.699549264925954,0.141758026540578
"925",925,0.559937308660552,0.142671328864049,-0.42911717682575,-0.735324531282304
"926",926,0.719261405268516,0.0865715069022985,-0.889052688882402,0.735181962341206
"927",927,0.617719560553537,0.0796293406634479,-0.466660936670113,0.0343214571172892
"928",928,0.764390379277901,0.065101479264613,-1.11592188265853,1.80925851267403
"929",929,0.5873732672694,0.165366164925692,-0.367316754046284,-1.11274626116324
"930",930,0.595351190737885,0.0937713330785314,-0.488420940510878,-0.185573441505814
"931",931,0.579296530631967,0.0928046302498429,-0.364376858293813,-0.582933712859766
"932",932,0.595142726591767,0.0937158980082298,-0.324366317849148,-0.221557535308661
"933",933,0.670925649638758,0.0738446112657727,-0.590608756854917,0.459933917218381
"934",934,0.647686307387907,0.0790709108299412,-0.680940719350303,0.203949119897995
"935",935,0.554100637366889,0.101775905103858,-0.314852125041569,-0.386193998353086
"936",936,0.55495735186442,0.0986497038333685,-0.355830264831195,-0.165469260505512
"937",937,0.591310661003744,0.0927823783593886,-0.603859918740133,0.0531309741928232
"938",938,0.643051591308637,0.0727759763447565,-0.684065682951828,0.582556842520483
"939",939,0.685191477910771,0.0824985081629241,-1.02257673382904,1.61062884791285
"940",940,0.684614914989355,0.102015155605142,-0.85130901176051,0.444326933912062
"941",941,0.502876036057418,0.161204383481726,-0.40417621977417,-0.782682026990096
